ID	Batiment	Momentjour	Face	Emplacement	Bait	Age_building	Date	Start_sampling	V_richness	Tunder_mean	Tground_mean	Light_mean
S5morningWA4thon	S5	morning	W	A4	thon	21	8	60	L	22.2	22.1	34
S5morningWA5miel	S5	morning	W	A5	miel	21	8	60	L	22.2	22.1	34
S5morningWA5thon	S5	morning	W	A5	thon	21	8	60	L	22.2	22.1	34
S5morningWB1miel	S5	morning	W	B1	miel	21	8	60	L	22.2	22.1	34
S5morningWB1thon	S5	morning	W	B1	thon	21	8	60	L	22.2	22.1	34
S5morningWB2miel	S5	morning	W	B2	miel	21	8	60	L	22.2	22.1	34
S5morningWB2thon	S5	morning	W	B2	thon	21	8	60	L	22.2	22.1	34
S5morningWB3miel	S5	morning	W	B3	miel	21	8	60	L	22.2	22.1	34
S5morningWB3thon	S5	morning	W	B3	thon	21	8	60	L	22.2	22.1	34
S5morningWB4miel	S5	morning	W	B4	miel	21	8	60	L	22.2	22.1	34
S5morningWB4thon	S5	morning	W	B4	thon	21	8	60	L	22.2	22.1	34
S5morningWB5miel	S5	morning	W	B5	miel	21	8	60	L	22.2	22.1	34
S5morningWB5thon	S5	morning	W	B5	thon	21	8	60	L	22.2	22.1	34
S5noonNA1miel	S5	noon	N	A1	miel	21	2	290	M	23.7	27	55
S5noonNA1thon	S5	noon	N	A1	thon	21	2	290	M	23.7	27	55
S5noonNA2miel	S5	noon	N	A2	miel	21	2	290	M	23.7	27	55
S5noonNA2thon	S5	noon	N	A2	thon	21	2	290	M	23.7	27	55
S5noonNA3miel	S5	noon	N	A3	miel	21	2	290	M	23.7	27	55
S5noonNA3thon	S5	noon	N	A3	thon	21	2	290	M	23.7	27	55
S5noonNA4miel	S5	noon	N	A4	miel	21	2	290	M	23.7	27	55
S5noonNA4thon	S5	noon	N	A4	thon	21	2	290	M	23.7	27	55
S5noonNA5miel	S5	noon	N	A5	miel	21	2	290	M	23.7	27	55
S5noonNA5thon	S5	noon	N	A5	thon	21	2	290	M	23.7	27	55
S5noonNB1miel	S5	noon	N	B1	miel	21	2	290	M	23.7	27	55
S5noonNB1thon	S5	noon	N	B1	thon	21	2	290	M	23.7	27	55
S5noonNB2miel	S5	noon	N	B2	miel	21	2	290	M	23.7	27	55
S5noonNB2thon	S5	noon	N	B2	thon	21	2	290	M	23.7	27	55
S5noonNB3miel	S5	noon	N	B3	miel	21	2	290	M	23.7	27	55
S5noonNB3thon	S5	noon	N	B3	thon	21	2	290	M	23.7	27	55
S5noonNB4miel	S5	noon	N	B4	miel	21	2	290	M	23.7	27	55
S5noonNB4thon	S5	noon	N	B4	thon	21	2	290	M	23.7	27	55
S5noonNB5miel	S5	noon	N	B5	miel	21	2	290	M	23.7	27	55
S5noonNB5thon	S5	noon	N	B5	thon	21	2	290	M	23.7	27	55
S5noonEA1miel	S5	noon	E	A1	miel	21	2	290	M	26.1	31.6	482
S5noonEA1thon	S5	noon	E	A1	thon	21	2	290	M	26.1	31.6	482
S5noonEA2miel	S5	noon	E	A2	miel	21	2	290	M	26.1	31.6	482
S5noonEA2thon	S5	noon	E	A2	thon	21	2	290	M	26.1	31.6	482
S5noonEA3miel	S5	noon	E	A3	miel	21	2	290	M	26.1	31.6	482
S5noonEA3thon	S5	noon	E	A3	thon	21	2	290	M	26.1	31.6	482
S5noonEA4miel	S5	noon	E	A4	miel	21	2	290	M	26.1	31.6	482
S5noonEA4thon	S5	noon	E	A4	thon	21	2	290	M	26.1	31.6	482
S5noonEA5miel	S5	noon	E	A5	miel	21	2	290	M	26.1	31.6	482
S5noonEA5thon	S5	noon	E	A5	thon	21	2	290	M	26.1	31.6	482
S5noonEB1miel	S5	noon	E	B1	miel	21	2	290	M	26.1	31.6	482
S5noonEB1thon	S5	noon	E	B1	thon	21	2	290	M	26.1	31.6	482
S5noonEB2miel	S5	noon	E	B2	miel	21	2	290	M	26.1	31.6	482
S5noonEB2thon	S5	noon	E	B2	thon	21	2	290	M	26.1	31.6	482
S5noonEB3miel	S5	noon	E	B3	miel	21	2	290	M	26.1	31.6	482
S5noonEB3thon	S5	noon	E	B3	thon	21	2	290	M	26.1	31.6	482
S5noonEB4miel	S5	noon	E	B4	miel	21	2	290	M	26.1	31.6	482
S5noonEB4thon	S5	noon	E	B4	thon	21	2	290	M	26.1	31.6	482
S5noonEB5miel	S5	noon	E	B5	miel	21	2	290	M	26.1	31.6	482
S5noonEB5thon	S5	noon	E	B5	thon	21	2	290	M	26.1	31.6	482
S5noonSA1miel	S5	noon	S	A1	miel	21	2	290	M	25.3	30.7	969
S5noonSA1thon	S5	noon	S	A1	thon	21	2	290	M	25.3	30.7	969
S5noonSA2miel	S5	noon	S	A2	miel	21	2	290	M	25.3	30.7	969
S5noonSA2thon	S5	noon	S	A2	thon	21	2	290	M	25.3	30.7	969
S5noonSA3miel	S5	noon	S	A3	miel	21	2	290	M	25.3	30.7	969
S5noonSA3thon	S5	noon	S	A3	thon	21	2	290	M	25.3	30.7	969
S5noonSA4miel	S5	noon	S	A4	miel	21	2	290	M	25.3	30.7	969
S5noonSA4thon	S5	noon	S	A4	thon	21	2	290	M	25.3	30.7	969
S5noonSA5miel	S5	noon	S	A5	miel	21	2	290	M	25.3	30.7	969
S5noonSA5thon	S5	noon	S	A5	thon	21	2	290	M	25.3	30.7	969
S5noonSB1miel	S5	noon	S	B1	miel	21	2	290	M	25.3	30.7	969
S5noonSB1thon	S5	noon	S	B1	thon	21	2	290	M	25.3	30.7	969
S5noonSB2miel	S5	noon	S	B2	miel	21	2	290	M	25.3	30.7	969
S5noonSB2thon	S5	noon	S	B2	thon	21	2	290	M	25.3	30.7	969
S5noonSB3miel	S5	noon	S	B3	miel	21	2	290	M	25.3	30.7	969
S5noonSB3thon	S5	noon	S	B3	thon	21	2	290	M	25.3	30.7	969
S5noonSB4miel	S5	noon	S	B4	miel	21	2	290	M	25.3	30.7	969
S5noonSB4thon	S5	noon	S	B4	thon	21	2	290	M	25.3	30.7	969
S5noonSB5miel	S5	noon	S	B5	miel	21	2	290	M	25.3	30.7	969
S5noonSB5thon	S5	noon	S	B5	thon	21	2	290	M	25.3	30.7	969
S5noonWA1miel	S5	noon	W	A1	miel	21	2	290	L	23.7	30	1035
S5noonWA1thon	S5	noon	W	A1	thon	21	2	290	L	23.7	30	1035
S5noonWA2miel	S5	noon	W	A2	miel	21	2	290	L	23.7	30	1035
S5noonWA2thon	S5	noon	W	A2	thon	21	2	290	L	23.7	30	1035
S5noonWA3miel	S5	noon	W	A3	miel	21	2	290	L	23.7	30	1035
S5noonWA3thon	S5	noon	W	A3	thon	21	2	290	L	23.7	30	1035
S5noonWA4miel	S5	noon	W	A4	miel	21	2	290	L	23.7	30	1035
S5noonWA4thon	S5	noon	W	A4	thon	21	2	290	L	23.7	30	1035
S5noonWA5miel	S5	noon	W	A5	miel	21	2	290	L	23.7	30	1035
S5noonWA5thon	S5	noon	W	A5	thon	21	2	290	L	23.7	30	1035
S5noonWB1miel	S5	noon	W	B1	miel	21	2	290	L	23.7	30	1035
S5noonWB1thon	S5	noon	W	B1	thon	21	2	290	L	23.7	30	1035
S5noonWB2miel	S5	noon	W	B2	miel	21	2	290	L	23.7	30	1035
S5noonWB2thon	S5	noon	W	B2	thon	21	2	290	L	23.7	30	1035
S5noonWB3miel	S5	noon	W	B3	miel	21	2	290	L	23.7	30	1035
S5noonWB3thon	S5	noon	W	B3	thon	21	2	290	L	23.7	30	1035
S5noonWB4miel	S5	noon	W	B4	miel	21	2	290	L	23.7	30	1035
S5noonWB4thon	S5	noon	W	B4	thon	21	2	290	L	23.7	30	1035
S5noonWB5miel	S5	noon	W	B5	miel	21	2	290	L	23.7	30	1035
S5noonWB5thon	S5	noon	W	B5	thon	21	2	290	L	23.7	30	1035
S5afternoonNA1miel	S5	afternoon	N	A1	miel	21	4	570	M	24.25	25.9	432.5
S5afternoonNA1thon	S5	afternoon	N	A1	thon	21	4	570	M	24.25	25.9	432.5
S5afternoonNA2miel	S5	afternoon	N	A2	miel	21	4	570	M	24.25	25.9	432.5
S5afternoonNA2thon	S5	afternoon	N	A2	thon	21	4	570	M	24.25	25.9	432.5
S5afternoonNA3miel	S5	afternoon	N	A3	miel	21	4	570	M	24.25	25.9	432.5
S5afternoonNA3thon	S5	afternoon	N	A3	thon	21	4	570	M	24.25	25.9	432.5
S5afternoonNA4miel	S5	afternoon	N	A4	miel	21	4	570	M	24.25	25.9	432.5
S5afternoonNA4thon	S5	afternoon	N	A4	thon	21	4	570	M	24.25	25.9	432.5
S5afternoonNA5miel	S5	afternoon	N	A5	miel	21	4	570	M	24.25	25.9	432.5
S5afternoonNA5thon	S5	afternoon	N	A5	thon	21	4	570	M	24.25	25.9	432.5
S5afternoonNB1miel	S5	afternoon	N	B1	miel	21	4	570	M	24.25	25.9	432.5
S5afternoonNB1thon	S5	afternoon	N	B1	thon	21	4	570	M	24.25	25.9	432.5
S5afternoonNB2miel	S5	afternoon	N	B2	miel	21	4	570	M	24.25	25.9	432.5
S5afternoonNB2thon	S5	afternoon	N	B2	thon	21	4	570	M	24.25	25.9	432.5
S5afternoonNB3miel	S5	afternoon	N	B3	miel	21	4	570	M	24.25	25.9	432.5
S5afternoonNB3thon	S5	afternoon	N	B3	thon	21	4	570	M	24.25	25.9	432.5
S5afternoonNB4miel	S5	afternoon	N	B4	miel	21	4	570	M	24.25	25.9	432.5
S5afternoonNB4thon	S5	afternoon	N	B4	thon	21	4	570	M	24.25	25.9	432.5
S5afternoonNB5miel	S5	afternoon	N	B5	miel	21	4	570	M	24.25	25.9	432.5
S5afternoonNB5thon	S5	afternoon	N	B5	thon	21	4	570	M	24.25	25.9	432.5
S5afternoonEA1miel	S5	afternoon	E	A1	miel	21	4	570	M	23.2	25.45	400.5
S5afternoonEA1thon	S5	afternoon	E	A1	thon	21	4	570	M	23.2	25.45	400.5
S5afternoonEA2miel	S5	afternoon	E	A2	miel	21	4	570	M	23.2	25.45	400.5
S5afternoonEA2thon	S5	afternoon	E	A2	thon	21	4	570	M	23.2	25.45	400.5
S5afternoonEA3miel	S5	afternoon	E	A3	miel	21	4	570	M	23.2	25.45	400.5
S5afternoonEA3thon	S5	afternoon	E	A3	thon	21	4	570	M	23.2	25.45	400.5
S5afternoonEA4miel	S5	afternoon	E	A4	miel	21	4	570	M	23.2	25.45	400.5
S5afternoonEA4thon	S5	afternoon	E	A4	thon	21	4	570	M	23.2	25.45	400.5
S5afternoonEA5miel	S5	afternoon	E	A5	miel	21	4	570	M	23.2	25.45	400.5
S5afternoonEA5thon	S5	afternoon	E	A5	thon	21	4	570	M	23.2	25.45	400.5
S5afternoonEB1miel	S5	afternoon	E	B1	miel	21	4	570	M	23.2	25.45	400.5
S5afternoonEB1thon	S5	afternoon	E	B1	thon	21	4	570	M	23.2	25.45	400.5
S5afternoonEB2miel	S5	afternoon	E	B2	miel	21	4	570	M	23.2	25.45	400.5
S5afternoonEB2thon	S5	afternoon	E	B2	thon	21	4	570	M	23.2	25.45	400.5
S5afternoonEB3miel	S5	afternoon	E	B3	miel	21	4	570	M	23.2	25.45	400.5
S5afternoonEB3thon	S5	afternoon	E	B3	thon	21	4	570	M	23.2	25.45	400.5
S5afternoonEB4miel	S5	afternoon	E	B4	miel	21	4	570	M	23.2	25.45	400.5
S5afternoonEB4thon	S5	afternoon	E	B4	thon	21	4	570	M	23.2	25.45	400.5
S5afternoonEB5miel	S5	afternoon	E	B5	miel	21	4	570	M	23.2	25.45	400.5
S5afternoonEB5thon	S5	afternoon	E	B5	thon	21	4	570	M	23.2	25.45	400.5
S5afternoonSA1miel	S5	afternoon	S	A1	miel	21	4	570	M	30.1	30.4	455
S5afternoonSA1thon	S5	afternoon	S	A1	thon	21	4	570	M	30.1	30.4	455
S5afternoonSA2miel	S5	afternoon	S	A2	miel	21	4	570	M	30.1	30.4	455
S5afternoonSA2thon	S5	afternoon	S	A2	thon	21	4	570	M	30.1	30.4	455
S5afternoonSA3miel	S5	afternoon	S	A3	miel	21	4	570	M	30.1	30.4	455
S5afternoonSA3thon	S5	afternoon	S	A3	thon	21	4	570	M	30.1	30.4	455
S5afternoonSA4miel	S5	afternoon	S	A4	miel	21	4	570	M	30.1	30.4	455
S5afternoonSA4thon	S5	afternoon	S	A4	thon	21	4	570	M	30.1	30.4	455
S5afternoonSA5miel	S5	afternoon	S	A5	miel	21	4	570	M	30.1	30.4	455
S5afternoonSA5thon	S5	afternoon	S	A5	thon	21	4	570	M	30.1	30.4	455
S5afternoonSB1miel	S5	afternoon	S	B1	miel	21	4	570	M	30.1	30.4	455
S5afternoonSB1thon	S5	afternoon	S	B1	thon	21	4	570	M	30.1	30.4	455
S5afternoonSB2miel	S5	afternoon	S	B2	miel	21	4	570	M	30.1	30.4	455
S5afternoonSB2thon	S5	afternoon	S	B2	thon	21	4	570	M	30.1	30.4	455
S5afternoonSB3miel	S5	afternoon	S	B3	miel	21	4	570	M	30.1	30.4	455
S5afternoonSB3thon	S5	afternoon	S	B3	thon	21	4	570	M	30.1	30.4	455
S5afternoonSB4miel	S5	afternoon	S	B4	miel	21	4	570	M	30.1	30.4	455
S5afternoonSB4thon	S5	afternoon	S	B4	thon	21	4	570	M	30.1	30.4	455
S5afternoonSB5miel	S5	afternoon	S	B5	miel	21	4	570	M	30.1	30.4	455
S5afternoonSB5thon	S5	afternoon	S	B5	thon	21	4	570	M	30.1	30.4	455
S5afternoonWA1miel	S5	afternoon	W	A1	miel	21	4	570	L	29.3	28.7	74
S5afternoonWA1thon	S5	afternoon	W	A1	thon	21	4	570	L	29.3	28.7	74
S5afternoonWA2miel	S5	afternoon	W	A2	miel	21	4	570	L	29.3	28.7	74
S5afternoonWA2thon	S5	afternoon	W	A2	thon	21	4	570	L	29.3	28.7	74
S5afternoonWA3miel	S5	afternoon	W	A3	miel	21	4	570	L	29.3	28.7	74
S5afternoonWA3thon	S5	afternoon	W	A3	thon	21	4	570	L	29.3	28.7	74
S5afternoonWA4miel	S5	afternoon	W	A4	miel	21	4	570	L	29.3	28.7	74
S5afternoonWA4thon	S5	afternoon	W	A4	thon	21	4	570	L	29.3	28.7	74
S5afternoonWA5miel	S5	afternoon	W	A5	miel	21	4	570	L	29.3	28.7	74
S5afternoonWA5thon	S5	afternoon	W	A5	thon	21	4	570	L	29.3	28.7	74
S5afternoonWB1miel	S5	afternoon	W	B1	miel	21	4	570	L	29.3	28.7	74
S5afternoonWB1thon	S5	afternoon	W	B1	thon	21	4	570	L	29.3	28.7	74
S5afternoonWB2miel	S5	afternoon	W	B2	miel	21	4	570	L	29.3	28.7	74
S5afternoonWB2thon	S5	afternoon	W	B2	thon	21	4	570	L	29.3	28.7	74
S5afternoonWB3miel	S5	afternoon	W	B3	miel	21	4	570	L	29.3	28.7	74
S5afternoonWB3thon	S5	afternoon	W	B3	thon	21	4	570	L	29.3	28.7	74
S5afternoonWB4miel	S5	afternoon	W	B4	miel	21	4	570	L	29.3	28.7	74
S5afternoonWB4thon	S5	afternoon	W	B4	thon	21	4	570	L	29.3	28.7	74
S5afternoonWB5miel	S5	afternoon	W	B5	miel	21	4	570	L	29.3	28.7	74
S5afternoonWB5thon	S5	afternoon	W	B5	thon	21	4	570	L	29.3	28.7	74
S6morningNA1miel	S6	morning	N	A1	miel	15	8	95	L	21.95	22.4	319
S6morningNA1thon	S6	morning	N	A1	thon	15	8	95	L	21.95	22.4	319
S6morningNA2miel	S6	morning	N	A2	miel	15	8	95	L	21.95	22.4	319
S6morningNA2thon	S6	morning	N	A2	thon	15	8	95	L	21.95	22.4	319
S6morningNA3miel	S6	morning	N	A3	miel	15	8	95	L	21.95	22.4	319
S6morningNA3thon	S6	morning	N	A3	thon	15	8	95	L	21.95	22.4	319
S6morningNA4miel	S6	morning	N	A4	miel	15	8	95	L	21.95	22.4	319
S6morningNA4thon	S6	morning	N	A4	thon	15	8	95	L	21.95	22.4	319
S6morningNA5miel	S6	morning	N	A5	miel	15	8	95	L	21.95	22.4	319
S6morningNA5thon	S6	morning	N	A5	thon	15	8	95	L	21.95	22.4	319
S6morningNB1miel	S6	morning	N	B1	miel	15	8	95	L	21.95	22.4	319
S6morningNB1thon	S6	morning	N	B1	thon	15	8	95	L	21.95	22.4	319
S6morningNB2miel	S6	morning	N	B2	miel	15	8	95	L	21.95	22.4	319
S6morningNB2thon	S6	morning	N	B2	thon	15	8	95	L	21.95	22.4	319
S6morningNB3miel	S6	morning	N	B3	miel	15	8	95	L	21.95	22.4	319
S6morningNB3thon	S6	morning	N	B3	thon	15	8	95	L	21.95	22.4	319
S6morningNB4miel	S6	morning	N	B4	miel	15	8	95	L	21.95	22.4	319
S6morningNB4thon	S6	morning	N	B4	thon	15	8	95	L	21.95	22.4	319
S6morningNB5miel	S6	morning	N	B5	miel	15	8	95	L	21.95	22.4	319
S6morningNB5thon	S6	morning	N	B5	thon	15	8	95	L	21.95	22.4	319
S6morningEA1miel	S6	morning	E	A1	miel	15	8	95	L	25.8	26.3	665
S6morningEA1thon	S6	morning	E	A1	thon	15	8	95	L	25.8	26.3	665
S6morningEA2miel	S6	morning	E	A2	miel	15	8	95	L	25.8	26.3	665
S6morningEA2thon	S6	morning	E	A2	thon	15	8	95	L	25.8	26.3	665
S6morningEA3miel	S6	morning	E	A3	miel	15	8	95	L	25.8	26.3	665
S6morningEA3thon	S6	morning	E	A3	thon	15	8	95	L	25.8	26.3	665
S6morningEA4miel	S6	morning	E	A4	miel	15	8	95	L	25.8	26.3	665
S6morningEA4thon	S6	morning	E	A4	thon	15	8	95	L	25.8	26.3	665
S6morningEA5miel	S6	morning	E	A5	miel	15	8	95	L	25.8	26.3	665
S6morningEA5thon	S6	morning	E	A5	thon	15	8	95	L	25.8	26.3	665
S6morningEB1miel	S6	morning	E	B1	miel	15	8	95	L	25.8	26.3	665
S6morningEB1thon	S6	morning	E	B1	thon	15	8	95	L	25.8	26.3	665
S6morningEB2miel	S6	morning	E	B2	miel	15	8	95	L	25.8	26.3	665
S6morningEB2thon	S6	morning	E	B2	thon	15	8	95	L	25.8	26.3	665
S6morningEB3miel	S6	morning	E	B3	miel	15	8	95	L	25.8	26.3	665
S6morningEB3thon	S6	morning	E	B3	thon	15	8	95	L	25.8	26.3	665
S6morningEB4miel	S6	morning	E	B4	miel	15	8	95	L	25.8	26.3	665
S6morningEB4thon	S6	morning	E	B4	thon	15	8	95	L	25.8	26.3	665
S6morningEB5miel	S6	morning	E	B5	miel	15	8	95	L	25.8	26.3	665
S6morningEB5thon	S6	morning	E	B5	thon	15	8	95	L	25.8	26.3	665
S6morningSA1miel	S6	morning	S	A1	miel	15	8	95	M	24.8	25.5	696
S6morningSA1thon	S6	morning	S	A1	thon	15	8	95	M	24.8	25.5	696
S6morningSA2miel	S6	morning	S	A2	miel	15	8	95	M	24.8	25.5	696
S6morningSA2thon	S6	morning	S	A2	thon	15	8	95	M	24.8	25.5	696
S6morningSA3miel	S6	morning	S	A3	miel	15	8	95	M	24.8	25.5	696
S6morningSA3thon	S6	morning	S	A3	thon	15	8	95	M	24.8	25.5	696
S6morningSA4miel	S6	morning	S	A4	miel	15	8	95	M	24.8	25.5	696
S6morningSA4thon	S6	morning	S	A4	thon	15	8	95	M	24.8	25.5	696
S6morningSA5miel	S6	morning	S	A5	miel	15	8	95	M	24.8	25.5	696
S6morningSA5thon	S6	morning	S	A5	thon	15	8	95	M	24.8	25.5	696
S6morningSB1miel	S6	morning	S	B1	miel	15	8	95	M	24.8	25.5	696
S6morningSB1thon	S6	morning	S	B1	thon	15	8	95	M	24.8	25.5	696
S6morningSB2miel	S6	morning	S	B2	miel	15	8	95	M	24.8	25.5	696
S6morningSB2thon	S6	morning	S	B2	thon	15	8	95	M	24.8	25.5	696
S6morningSB3miel	S6	morning	S	B3	miel	15	8	95	M	24.8	25.5	696
S6morningSB3thon	S6	morning	S	B3	thon	15	8	95	M	24.8	25.5	696
S6morningSB4miel	S6	morning	S	B4	miel	15	8	95	M	24.8	25.5	696
S6morningSB4thon	S6	morning	S	B4	thon	15	8	95	M	24.8	25.5	696
S6morningSB5miel	S6	morning	S	B5	miel	15	8	95	M	24.8	25.5	696
S6morningSB5thon	S6	morning	S	B5	thon	15	8	95	M	24.8	25.5	696
S6morningWA1miel	S6	morning	W	A1	miel	15	8	95	L	23.3	23.5	70
S6morningWA1thon	S6	morning	W	A1	thon	15	8	95	L	23.3	23.5	70
S6morningWA2miel	S6	morning	W	A2	miel	15	8	95	L	23.3	23.5	70
S6morningWA2thon	S6	morning	W	A2	thon	15	8	95	L	23.3	23.5	70
S6morningWA3miel	S6	morning	W	A3	miel	15	8	95	L	23.3	23.5	70
S6morningWA3thon	S6	morning	W	A3	thon	15	8	95	L	23.3	23.5	70
S6morningWA4miel	S6	morning	W	A4	miel	15	8	95	L	23.3	23.5	70
S6morningWA4thon	S6	morning	W	A4	thon	15	8	95	L	23.3	23.5	70
S6morningWA5miel	S6	morning	W	A5	miel	15	8	95	L	23.3	23.5	70
S6morningWA5thon	S6	morning	W	A5	thon	15	8	95	L	23.3	23.5	70
S6morningWB1miel	S6	morning	W	B1	miel	15	8	95	L	23.3	23.5	70
S6morningWB1thon	S6	morning	W	B1	thon	15	8	95	L	23.3	23.5	70
S6morningWB2miel	S6	morning	W	B2	miel	15	8	95	L	23.3	23.5	70
S6morningWB2thon	S6	morning	W	B2	thon	15	8	95	L	23.3	23.5	70
S6morningWB3miel	S6	morning	W	B3	miel	15	8	95	L	23.3	23.5	70
S6morningWB3thon	S6	morning	W	B3	thon	15	8	95	L	23.3	23.5	70
S6morningWB4miel	S6	morning	W	B4	miel	15	8	95	L	23.3	23.5	70
S6morningWB4thon	S6	morning	W	B4	thon	15	8	95	L	23.3	23.5	70
S6morningWB5miel	S6	morning	W	B5	miel	15	8	95	L	23.3	23.5	70
S6morningWB5thon	S6	morning	W	B5	thon	15	8	95	L	23.3	23.5	70
S6noonNA1miel	S6	noon	N	A1	miel	15	2	355	L	21.8	21.8	101
S6noonNA1thon	S6	noon	N	A1	thon	15	2	355	L	21.8	21.8	101
S6noonNA2miel	S6	noon	N	A2	miel	15	2	355	L	21.8	21.8	101
S6noonNA2thon	S6	noon	N	A2	thon	15	2	355	L	21.8	21.8	101
S6noonNA3miel	S6	noon	N	A3	miel	15	2	355	L	21.8	21.8	101
S6noonNA3thon	S6	noon	N	A3	thon	15	2	355	L	21.8	21.8	101
S6noonNA4miel	S6	noon	N	A4	miel	15	2	355	L	21.8	21.8	101
S6noonNA4thon	S6	noon	N	A4	thon	15	2	355	L	21.8	21.8	101
S6noonNA5miel	S6	noon	N	A5	miel	15	2	355	L	21.8	21.8	101
S6noonNA5thon	S6	noon	N	A5	thon	15	2	355	L	21.8	21.8	101
S6noonNB1miel	S6	noon	N	B1	miel	15	2	355	L	21.8	21.8	101
S6noonNB1thon	S6	noon	N	B1	thon	15	2	355	L	21.8	21.8	101
S6noonNB2miel	S6	noon	N	B2	miel	15	2	355	L	21.8	21.8	101
S6noonNB2thon	S6	noon	N	B2	thon	15	2	355	L	21.8	21.8	101
S6noonNB3miel	S6	noon	N	B3	miel	15	2	355	L	21.8	21.8	101
S6noonNB3thon	S6	noon	N	B3	thon	15	2	355	L	21.8	21.8	101
S6noonNB4miel	S6	noon	N	B4	miel	15	2	355	L	21.8	21.8	101
S6noonNB4thon	S6	noon	N	B4	thon	15	2	355	L	21.8	21.8	101
S6noonNB5miel	S6	noon	N	B5	miel	15	2	355	L	21.8	21.8	101
S6noonNB5thon	S6	noon	N	B5	thon	15	2	355	L	21.8	21.8	101
S6noonEA1miel	S6	noon	E	A1	miel	15	2	355	L	27.8	39.1	1066
S6noonEA1thon	S6	noon	E	A1	thon	15	2	355	L	27.8	39.1	1066
S6noonEA2miel	S6	noon	E	A2	miel	15	2	355	L	27.8	39.1	1066
S6noonEA2thon	S6	noon	E	A2	thon	15	2	355	L	27.8	39.1	1066
S6noonEA3miel	S6	noon	E	A3	miel	15	2	355	L	27.8	39.1	1066
S6noonEA3thon	S6	noon	E	A3	thon	15	2	355	L	27.8	39.1	1066
S6noonEA4miel	S6	noon	E	A4	miel	15	2	355	L	27.8	39.1	1066
S6noonEA4thon	S6	noon	E	A4	thon	15	2	355	L	27.8	39.1	1066
S6noonEA5miel	S6	noon	E	A5	miel	15	2	355	L	27.8	39.1	1066
S6noonEA5thon	S6	noon	E	A5	thon	15	2	355	L	27.8	39.1	1066
S6noonEB1miel	S6	noon	E	B1	miel	15	2	355	L	27.8	39.1	1066
S6noonEB1thon	S6	noon	E	B1	thon	15	2	355	L	27.8	39.1	1066
S6noonEB2miel	S6	noon	E	B2	miel	15	2	355	L	27.8	39.1	1066
S6noonEB2thon	S6	noon	E	B2	thon	15	2	355	L	27.8	39.1	1066
S6noonEB3miel	S6	noon	E	B3	miel	15	2	355	L	27.8	39.1	1066
S6noonEB3thon	S6	noon	E	B3	thon	15	2	355	L	27.8	39.1	1066
S6noonEB4miel	S6	noon	E	B4	miel	15	2	355	L	27.8	39.1	1066
S6noonEB4thon	S6	noon	E	B4	thon	15	2	355	L	27.8	39.1	1066
S6noonEB5miel	S6	noon	E	B5	miel	15	2	355	L	27.8	39.1	1066
S6noonEB5thon	S6	noon	E	B5	thon	15	2	355	L	27.8	39.1	1066
S6noonSA1miel	S6	noon	S	A1	miel	15	2	355	M	26.5	35.6	1054
S6noonSA1thon	S6	noon	S	A1	thon	15	2	355	M	26.5	35.6	1054
S6noonSA2miel	S6	noon	S	A2	miel	15	2	355	M	26.5	35.6	1054
S6noonSA2thon	S6	noon	S	A2	thon	15	2	355	M	26.5	35.6	1054
S6noonSA3miel	S6	noon	S	A3	miel	15	2	355	M	26.5	35.6	1054
S6noonSA3thon	S6	noon	S	A3	thon	15	2	355	M	26.5	35.6	1054
S6noonSA4miel	S6	noon	S	A4	miel	15	2	355	M	26.5	35.6	1054
S6noonSA4thon	S6	noon	S	A4	thon	15	2	355	M	26.5	35.6	1054
S6noonSA5miel	S6	noon	S	A5	miel	15	2	355	M	26.5	35.6	1054
S6noonSA5thon	S6	noon	S	A5	thon	15	2	355	M	26.5	35.6	1054
S6noonSB1miel	S6	noon	S	B1	miel	15	2	355	M	26.5	35.6	1054
S6noonSB1thon	S6	noon	S	B1	thon	15	2	355	M	26.5	35.6	1054
S6noonSB2miel	S6	noon	S	B2	miel	15	2	355	M	26.5	35.6	1054
S6noonSB2thon	S6	noon	S	B2	thon	15	2	355	M	26.5	35.6	1054
S6noonSB3miel	S6	noon	S	B3	miel	15	2	355	M	26.5	35.6	1054
S6noonSB3thon	S6	noon	S	B3	thon	15	2	355	M	26.5	35.6	1054
S6noonSB4miel	S6	noon	S	B4	miel	15	2	355	M	26.5	35.6	1054
S6noonSB4thon	S6	noon	S	B4	thon	15	2	355	M	26.5	35.6	1054
S6noonSB5miel	S6	noon	S	B5	miel	15	2	355	M	26.5	35.6	1054
S6noonSB5thon	S6	noon	S	B5	thon	15	2	355	M	26.5	35.6	1054
S6noonWA1miel	S6	noon	W	A1	miel	15	2	355	L	25.2	30.6	1065
S6noonWA1thon	S6	noon	W	A1	thon	15	2	355	L	25.2	30.6	1065
S6noonWA2miel	S6	noon	W	A2	miel	15	2	355	L	25.2	30.6	1065
S6noonWA2thon	S6	noon	W	A2	thon	15	2	355	L	25.2	30.6	1065
S6noonWA3miel	S6	noon	W	A3	miel	15	2	355	L	25.2	30.6	1065
S6noonWA3thon	S6	noon	W	A3	thon	15	2	355	L	25.2	30.6	1065
S6noonWA4miel	S6	noon	W	A4	miel	15	2	355	L	25.2	30.6	1065
S6noonWA4thon	S6	noon	W	A4	thon	15	2	355	L	25.2	30.6	1065
S6noonWA5miel	S6	noon	W	A5	miel	15	2	355	L	25.2	30.6	1065
